,val_loss,val_rpn_class_loss,val_rpn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss,loss,rpn_class_loss,rpn_bbox_loss,mrcnn_class_loss,mrcnn_bbox_loss,mrcnn_mask_loss
0,2.4894957518577576,0.17755482196807862,0.9988937318325043,0.20944310270249844,0.7011613357067108,0.4024409705400467,2.993958235696982,0.19556741922638798,0.9573273039956129,0.6256687515597428,0.7587243279882969,0.45666888344833867
1,2.884228196144104,0.13375174909830093,1.067766035795212,0.5567450965940952,0.6498696875572204,0.4760922873020172,2.5275566341312787,0.17682582108687808,0.8418555919450658,0.5011375898562853,0.6156061109695726,0.3921290745261971
2,2.616183013916016,0.10330801472067833,0.7907382941246033,0.7642975789308548,0.6008696377277374,0.356963609457016,2.3801035771843133,0.15692842387743577,0.7815221229582342,0.5524188545141512,0.5326701708649861,0.3565597535317181
3,2.6156523919105528,0.16630971997976304,0.8036788427829742,0.49647172167897224,0.7770345914363861,0.3721490025520325,3.252364163180344,0.47765326639281885,1.2978727558186947,0.4279891798227053,0.6595771669886494,0.389264672767115
4,2.3480499172210694,0.16315363287925722,0.9862961995601655,0.21252300201449542,0.6467897313833236,0.3392732608318329,2.9498607812036997,0.2114733185988801,1.3541015557205405,0.4145560888575834,0.6183712616676592,0.3513471744670213
5,2.5242109656333924,0.14062419652938843,0.7460878384113312,0.5027465081214905,0.7913837027549744,0.34334798753261564,4.2280893243906155,0.7484928065811405,2.123150681948844,0.391752265325961,0.617198119522961,0.3474778343020505
6,2.1006163024902342,0.11523530140519142,0.643059937953949,0.3958824324607849,0.5864893490076065,0.3599193406105041,2.5451051342578332,0.12500600277922536,0.9179090928030378,0.5209509028079173,0.6314788510781209,0.34973554904679305
7,2.39384717464447,0.15363720551133156,0.8596863222122192,0.4645858399569988,0.5680583769083023,0.3478452321887016,2.605847094805186,0.16340936831276837,1.0818993722209493,0.4566340851917408,0.5740704230452311,0.3298020208154926
8,2.0065484476089477,0.11185584411025047,0.6944305688142777,0.38273121513426306,0.5067369574308396,0.3107483321428299,2.3772303052530943,0.190321555517557,0.8706489186023028,0.48112030394838623,0.529913877257864,0.30518468452318936
9,1.9779440474510193,0.1005566719174385,0.6527194178104401,0.4568388132750988,0.4652296781539917,0.3025434401631355,2.28453040941981,0.11036983088284504,0.8005532658737124,0.5407314175199575,0.5211219331462875,0.31170221583078833
10,1.9893824672698974,0.12145093291997909,0.6569437086582184,0.40430118136107923,0.4868754816055298,0.31974642783403395,2.2552763023449263,0.09733168967068195,0.811695211488782,0.5538367313396839,0.4824300685911688,0.30992227633490815
11,2.1440752029418944,0.07955924868583679,0.9120752322673797,0.5177893516328186,0.3834664785861969,0.25110945910215376,2.3435578810349678,0.1562861646205642,0.9129166773712362,0.5374231624580522,0.4506283056644993,0.2862345690035638
12,2.0596479034423827,0.11049562260508537,0.7418286240100861,0.5322249898314476,0.3933937156200409,0.2816192346811295,2.2689743560689095,0.20716872242570833,0.8448463082313538,0.5249076635782955,0.4144826520035285,0.27748753363622053
13,2.749117338657379,0.5589587733894587,0.9221492457389832,0.5389541059732437,0.39976252436637877,0.32920647740364073,2.2747691469338105,0.12116446408606668,0.9617675258458116,0.4744584448919951,0.42805497086685124,0.2892364422783597
14,2.9885559558868406,0.20194866731762887,1.4365998959541322,0.6413797330856323,0.4204368722438812,0.28810245245695115,2.2367940167434344,0.18294296689502154,0.8886381194336723,0.4609234765712314,0.4164576143140101,0.2877424496958274
15,1.7927566742897034,0.06395122252404689,0.6606004667282105,0.4214022907614708,0.3759850710630417,0.27072298765182495,1.9180348010463568,0.09254433662552415,0.7390791548572424,0.44906446843884373,0.3746833670457811,0.2625724124999447
16,1.9480078530311584,0.09003221966326237,0.7405571162700653,0.4800314846634865,0.3785816565155983,0.25870285838842394,1.8703927502377342,0.07211096847842213,0.7278190949035965,0.479347177702962,0.3417600311395776,0.24925628338606304
17,1.7970312213897706,0.08898721978068352,0.7394610857963562,0.3726039106398821,0.33816471993923186,0.25770858347415926,2.358636345572144,0.2673809338958209,1.0974133173928007,0.39367144099500684,0.343969012603505,0.2560965103729991
18,1.8065342164039613,0.05532229971140623,0.7633219730854034,0.400348898768425,0.3222008487582207,0.2652276495099068,2.243267151235624,0.18133001376426858,1.0810414170490876,0.4318350205581834,0.31067072002942325,0.23828048207832656
19,1.6948370289802552,0.07501416563987733,0.7807749027013778,0.28151624478399756,0.31222340047359465,0.24519221246242523,1.8522060777394826,0.09581298339145101,0.8239073241484984,0.40935596408507297,0.29184516331621707,0.23117107789935046
