,val_loss,val_rpn_class_loss,val_rpn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss,loss,rpn_class_loss,rpn_bbox_loss,mrcnn_class_loss,mrcnn_bbox_loss,mrcnn_mask_loss
0,2.4140917468070984,0.15857500314712525,0.8526254779100418,0.4137761381268501,0.5876373130083085,0.40147589445114135,2.929332775924042,0.23451748012586404,0.9553889145377938,0.5021121779555376,0.7860925036077281,0.4512201065325555
1,2.836405053138733,0.15068770974874496,0.849134087562561,0.7464365884661674,0.6655649900436401,0.4245789194107056,2.5949215079081878,0.14977831720509602,0.8188870313740869,0.5582914860307715,0.650489108139322,0.4174732779728547
2,2.603712697029114,0.14805943578481673,0.8065180063247681,0.33370919642969965,0.8795242130756378,0.4358975178003311,2.9949300562152428,0.2858125879393734,1.1523829475613951,0.389001400368021,0.749375891821985,0.41835382762756057
3,2.1836157631874085,0.2505263739824295,1.0307606601715087,0.05295639011899766,0.5434159934520721,0.3059487497806549,2.7068868766304193,0.1767326321538168,0.9475426337191166,0.4342521368916929,0.7176226268287833,0.4307308289158435
4,3.398999578952789,0.13923599407076837,1.6479877030849457,0.6040617093443871,0.6432893598079681,0.36441396713256835,2.4909310736728987,0.18656444526810684,0.9021403866869803,0.41023895197406807,0.6232794137628934,0.36869895719844875
5,3.396622188091278,0.28299402698874476,1.4851740515232086,0.5629125453531743,0.6638700431585312,0.40165417969226835,2.428743094433355,0.16558248654917906,0.9179120256018093,0.39276774995427094,0.5930600455244079,0.3594065371132989
6,2.263693323135376,0.1695785042643547,0.7968055546283722,0.3347377242147911,0.6331096494197845,0.32943891525268554,2.1245943508075396,0.1178134244134408,0.7139311223539687,0.37122403693790657,0.5686840358126255,0.3529217784641353
7,2.305498023033142,0.10348534628748894,0.8599068707227707,0.44800798878073694,0.5386953049898148,0.3553723472356796,2.3211853235732507,0.1083974180501381,0.8266391321902967,0.4594018199082635,0.5878869301945199,0.33883342977243525
8,2.830162534713745,0.18152357131242752,1.0796579027175903,0.5814705841988325,0.637606857419014,0.34987013280391693,2.595326113336869,0.21034556342900254,1.0285263657569885,0.44024644464050877,0.5737212806485081,0.34245419365759117
9,1.9924836373329162,0.1341797763109207,0.8419029140472412,0.2153354374319315,0.49815821468830107,0.30286550015211106,2.304037643752935,0.15735963507349254,0.8033412089784637,0.46089364889696355,0.5646024981072841,0.3178024955719482
10,1.836356792449951,0.14213594049215317,0.7850840854644775,0.09269873066572472,0.5123782214522362,0.3040138491988182,2.330021170714429,0.18227419430631717,0.9025096367788679,0.3655038943061469,0.5607571570017865,0.3189326209648875
11,1.7829790306091309,0.07788298644125462,0.5872240823507309,0.343288022428751,0.4661290669441223,0.3083993923664093,2.2816746116594504,0.12459963835946476,0.8310188077788316,0.43357185936952364,0.5681596302804146,0.32427490178410334
12,1.875973756313324,0.0818298764526844,0.666240314245224,0.30641528906300664,0.514415733218193,0.3070096063613892,2.125510365680884,0.11267577663405251,0.7857010410032199,0.3395752483474105,0.5720859751219057,0.31541254490841436
13,3.0201599073410033,0.4231328715384006,1.1300843864679337,0.5588702237606049,0.5872571635246276,0.32074521213769913,2.124568561106238,0.11780326985505246,0.8228281225639446,0.3575915984355429,0.5316953809206723,0.2945839788850027
14,1.9963678431510925,0.09408615082502365,0.6325451219081879,0.4493388421833515,0.5200231271982193,0.30030348271131513,2.0271767132154856,0.10637537921771749,0.7570869069518024,0.36727714375059567,0.4892164675789025,0.3071503101186898
15,1.8876811528205872,0.09864595293998718,0.7714292120933532,0.3157780825346708,0.4312542653083801,0.2705003675818443,2.054512481198056,0.09031589214071517,0.8027884580251825,0.3837177193801648,0.47582217948582334,0.30179669395202896
16,2.3258496141433715,0.38033467300236223,0.8740832924842834,0.2567859983444214,0.447020545899868,0.36755178451538084,2.2176216886243747,0.18108409360221778,0.9471368343775509,0.3424371206521533,0.4563229875710174,0.2905663720524038
17,2.2573177814483643,0.15912980660796167,1.0419624584913254,0.33000392638146875,0.43699658632278443,0.2891472548246384,1.983328583586307,0.09411757139361086,0.8302113040712954,0.35434573320032076,0.41587349351580816,0.2887054001557008
18,2.2278964698314665,0.20335049189627172,1.0034778797626496,0.26050969341464225,0.453064666390419,0.3074177569150925,2.060472390123906,0.10479367916820613,0.8555649391567434,0.3441640888197925,0.458644286935566,0.29722872433316616
19,1.7827532064914704,0.09944170191884041,0.5900692147016525,0.2424378389492631,0.5392248687148095,0.3114956501126289,2.262962546967368,0.1200107746394991,0.9401279085010062,0.3663973838076678,0.5243428769229933,0.3120026525877814
